datetime_kst,n_sites_high_err,n_sites_total,max_z,mean_residual
2025-01-05 14:00:00,0,8,1.6729345,-0.032642294
2025-01-05 15:00:00,0,8,1.139025,-0.014317184
2025-07-01 13:00:00,0,8,1.9764538,-0.0036148392
2025-07-01 14:00:00,0,8,1.581507,-0.01914936
2025-01-05 16:00:00,0,8,0.9415742,-0.019266635
2025-01-06 10:00:00,0,8,1.4050204,-0.025770176
2025-01-06 15:00:00,0,8,1.8232541,-0.015408501
2025-07-01 18:00:00,0,8,1.0660564,-0.0065094978
2025-07-01 19:00:00,0,8,1.8764414,-0.020697363
2025-01-06 16:00:00,0,8,1.3969959,-0.00920731
2025-01-07 13:00:00,0,8,1.0219488,0.052250646
2025-07-02 09:00:00,0,8,1.9129488,-0.00045524165
2025-01-08 14:00:00,0,8,1.8060653,-0.03835205
2025-07-02 11:00:00,0,8,1.4832473,-0.0105034225
2025-07-02 12:00:00,0,8,1.3204535,0.00745539
2025-07-02 13:00:00,0,8,1.0489587,0.044092976
2025-07-02 14:00:00,0,8,0.9769626,0.034712434
2025-07-02 15:00:00,0,8,1.4707483,0.021045722
2025-07-02 16:00:00,0,8,1.2469342,0.02218569
2025-07-02 17:00:00,0,8,1.0553705,0.009396721
2025-01-08 15:00:00,0,8,1.8196166,0.0037000794
2025-07-02 19:00:00,0,8,1.3550026,-0.020789845
2025-07-03 07:00:00,0,8,1.5886302,-0.010071073
2025-07-03 08:00:00,0,8,1.8837044,-0.020033674
2025-01-08 16:00:00,0,8,1.7609639,-0.021702118
2025-01-09 12:00:00,0,8,1.5338275,0.04918895
2025-01-09 13:00:00,0,8,1.6216178,0.10334949
2025-07-03 12:00:00,0,8,1.9255795,-0.013958413
2025-07-03 13:00:00,0,8,1.0602621,0.046046533
2025-07-03 14:00:00,0,8,1.3338166,-0.003223125
2025-07-03 15:00:00,0,8,1.370714,-0.007972576
2025-07-03 16:00:00,0,8,1.4621134,0.029586252
2025-07-03 17:00:00,0,8,1.5216655,-0.0008531194
2025-07-03 18:00:00,0,8,1.0417002,-0.0015757605
2025-07-03 19:00:00,0,8,1.4399927,-0.02067145
2025-07-04 07:00:00,0,8,1.4357535,-0.0018722718
2025-07-04 08:00:00,0,8,1.7503204,-0.0047595277
2025-01-09 14:00:00,0,8,0.95676184,0.0022422448
2025-01-09 15:00:00,0,8,1.3772297,0.0022381414
2025-07-04 11:00:00,0,8,1.7624133,0.03690386
2025-07-04 12:00:00,0,8,1.6170052,0.005852053
2025-07-04 13:00:00,0,8,1.140012,0.014923738
2025-07-04 14:00:00,0,8,0.75391704,0.0408777
2025-07-04 15:00:00,0,8,1.5887203,-0.021985162
2025-07-04 16:00:00,0,8,1.555625,-0.041826095
2025-07-04 17:00:00,0,8,1.2907399,0.0365823
2025-07-04 18:00:00,0,8,1.6097618,-0.0014380561
2025-07-04 19:00:00,0,8,1.3094732,-0.028262436
2025-07-05 07:00:00,0,8,1.547082,-0.010529756
2025-01-09 16:00:00,0,8,1.918986,0.013502549
2025-01-09 17:00:00,0,8,1.6077359,0.016064089
2025-01-10 09:00:00,0,7,1.640715,0.009508305
2025-01-10 11:00:00,0,8,1.2634714,0.029888874
2025-07-05 12:00:00,0,8,1.4830163,0.052168902
2025-07-05 13:00:00,0,8,1.608196,0.020332202
2025-07-05 14:00:00,0,8,1.3528533,0.03348906
2025-07-05 15:00:00,0,8,1.3961161,0.019996624
2025-07-05 16:00:00,0,8,1.5501572,0.024694249
2025-07-05 17:00:00,0,8,0.85760266,0.020793807
2025-07-05 18:00:00,0,8,1.2291588,0.0013676751
2025-07-05 19:00:00,0,8,1.2352315,-0.014724887
2025-07-06 07:00:00,0,8,1.5043546,-0.009904753
2025-07-06 08:00:00,0,8,1.5438721,-0.023778949
2025-01-10 12:00:00,0,8,0.9959272,0.033962745
2025-07-06 10:00:00,0,8,1.7764685,0.012003148
2025-07-06 11:00:00,0,8,1.5181859,0.009963952
2025-01-10 13:00:00,0,8,0.84186554,0.05388514
2025-07-06 13:00:00,0,8,1.324056,0.051773846
2025-07-06 14:00:00,0,8,1.703899,0.010582015
2025-07-06 15:00:00,0,8,1.84058,0.040952533
2025-07-06 16:00:00,0,8,1.4562387,0.019914068
2025-07-06 17:00:00,0,8,1.1657915,0.038249634
2025-07-06 18:00:00,0,8,1.454399,0.02007405
2025-07-06 19:00:00,0,8,1.0228018,-0.0062546674
2025-07-07 07:00:00,0,8,1.6206275,-0.0052523427
2025-07-07 08:00:00,0,8,1.7077371,-0.0044527557
2025-01-10 14:00:00,0,8,0.72680163,0.017642703
2025-01-10 15:00:00,0,8,1.6504191,-0.0080310255
2025-01-10 16:00:00,0,8,1.0952154,0.036208905
2025-07-07 12:00:00,0,8,1.8122345,0.026795335
2025-07-07 13:00:00,0,8,1.4773873,0.002723869
2025-01-11 09:00:00,0,7,1.5569525,0.012651882
2025-07-07 15:00:00,0,8,1.7872324,0.014328156
2025-07-07 16:00:00,0,8,1.9194087,-0.010009438
2025-07-07 17:00:00,0,8,1.4622439,-0.0010670722
2025-07-07 18:00:00,0,8,1.5314907,-0.023384137
2025-07-07 19:00:00,0,8,1.2995622,-0.032835547
2025-07-08 07:00:00,0,8,1.5665067,-0.008368742
2025-07-08 08:00:00,0,8,1.7669042,-0.019354708
2025-01-11 11:00:00,0,8,1.5845755,0.02385961
2025-01-11 12:00:00,0,8,1.0697572,0.048794556
2025-01-11 13:00:00,0,8,1.9283171,0.016849943
2025-01-11 15:00:00,0,8,0.7061444,0.006701311
2025-07-08 13:00:00,0,8,1.6913642,0.02036666
2025-07-08 14:00:00,0,8,1.8974389,-0.010379355
2025-07-08 15:00:00,0,8,1.7023848,-0.010555193
2025-01-11 16:00:00,0,8,0.85992557,0.016701074
2025-01-12 09:00:00,0,7,1.6751113,0.008104413
2025-07-08 18:00:00,0,8,1.8401732,-0.040683754
2025-01-12 10:00:00,0,8,1.9103962,0.026292484
2025-01-12 11:00:00,0,8,0.9644403,0.026190558
2025-01-12 12:00:00,0,8,1.2612927,0.052018754
2025-01-12 13:00:00,0,8,0.9259957,0.028274834
2025-01-12 14:00:00,0,8,1.1929154,0.019657638
2025-01-12 15:00:00,0,8,1.5143028,-0.01918558
2025-01-12 17:00:00,0,8,1.9775488,0.0127756
2025-07-09 13:00:00,0,8,1.6035107,0.006716784
2025-01-13 09:00:00,0,7,1.3252407,0.004742509
2025-01-13 11:00:00,0,8,1.2567343,0.027539857
2025-01-13 13:00:00,0,8,1.4542425,-0.014720276
2025-07-09 17:00:00,0,8,1.5964917,-0.008319337
2025-01-13 14:00:00,0,8,0.877127,-0.006698925
2025-07-09 19:00:00,0,8,1.5205442,-0.023857666
2025-07-10 07:00:00,0,8,1.9970411,-0.018514048
2025-01-13 15:00:00,0,8,1.7199861,-0.04429934
2025-01-13 16:00:00,0,8,1.7244295,5.753711e-05
2025-01-14 09:00:00,0,7,1.3770671,-0.0067958
2025-07-10 11:00:00,0,8,1.8722605,0.016631477
2025-07-10 12:00:00,0,8,1.7320346,0.013671584
2025-07-10 13:00:00,0,8,1.7332869,-0.014859676
2025-07-10 14:00:00,0,8,1.6923954,-0.022142362
2025-01-14 11:00:00,0,8,1.7618338,-0.0076230485
2025-01-14 12:00:00,0,8,1.1768646,-0.018793833
2025-01-14 13:00:00,0,8,1.6331264,-0.007426312
2025-01-14 16:00:00,0,8,1.5090724,-0.033416696
2025-07-10 19:00:00,0,8,1.9971101,-0.0374121
2025-01-15 11:00:00,0,8,1.0872438,0.035360128
2025-01-15 12:00:00,0,8,1.0325761,0.046121426
2025-01-15 13:00:00,0,8,1.4335084,0.06123894
2025-07-11 10:00:00,0,8,1.9063653,1.0728836e-05
2025-07-11 11:00:00,0,8,1.6816446,0.007204991
2025-07-11 12:00:00,0,8,1.9456348,0.013860002
2025-07-11 13:00:00,0,8,1.4425365,5.5246055e-06
2025-07-11 14:00:00,0,8,1.151612,0.008597534
2025-07-11 15:00:00,0,8,1.0135698,-0.0212936
2025-01-15 14:00:00,0,8,1.5816823,0.01681219
2025-01-15 16:00:00,0,8,1.0771945,0.02517797
2025-01-16 09:00:00,0,7,0.78895825,-0.005722903
2025-07-11 19:00:00,0,8,1.8044833,-0.03049674
2025-07-12 07:00:00,0,8,1.7732954,-0.015159547
2025-01-16 10:00:00,0,8,1.4603554,-0.0013967943
2025-07-12 09:00:00,0,8,1.7792249,-0.0076104198
2025-01-16 11:00:00,0,8,0.8972386,4.89573e-05
2025-01-16 12:00:00,0,8,1.5881518,-0.013980709
2025-01-16 14:00:00,0,8,1.749293,-0.03835778
2025-07-12 13:00:00,0,8,1.3969095,0.0057772137
2025-07-12 14:00:00,0,8,1.9842719,-0.012289632
2025-07-12 15:00:00,0,8,1.5984013,-0.017991345
2025-07-12 16:00:00,0,8,1.2383918,0.008120667
2025-07-12 17:00:00,0,8,1.9961557,-0.015804425
2025-01-16 16:00:00,0,8,0.8293405,0.0036858777
2025-07-12 19:00:00,0,8,1.3569344,-0.024118569
2025-01-17 11:00:00,0,8,1.0319734,0.0150714945
2025-01-17 12:00:00,0,8,1.1141127,0.031453602
2025-01-17 13:00:00,0,8,0.9797214,0.030972507
2025-07-13 10:00:00,0,8,1.873565,-0.020303443
2025-01-17 14:00:00,0,8,1.9974382,0.006823063
2025-01-17 15:00:00,0,8,1.6776152,-0.028336965
2025-07-13 14:00:00,0,8,0.89902204,0.0009113047
2025-07-13 15:00:00,0,8,1.6058934,-0.02221005
2025-07-13 16:00:00,0,8,1.7007871,-0.035008658
2025-07-13 17:00:00,0,8,1.5035391,-0.01800423
2025-07-13 18:00:00,0,8,1.5802298,-0.023873584
2025-07-13 19:00:00,0,8,1.3397198,-0.015662113
2025-07-14 07:00:00,0,8,1.4885299,-0.017797844
2025-07-14 08:00:00,0,8,1.2800802,-0.012772929
2025-07-14 09:00:00,0,8,1.5300318,0.0011307728
2025-07-14 10:00:00,0,8,1.6433283,-0.0030053314
2025-07-14 11:00:00,0,8,1.7552592,0.032529935
2025-07-14 12:00:00,0,8,1.1297802,0.040917575
2025-07-14 13:00:00,0,8,1.2719618,0.0010602474
2025-01-17 16:00:00,0,8,1.4262483,0.021754395
2025-01-18 11:00:00,0,8,0.99178267,0.019771272
2025-01-18 12:00:00,0,8,1.1109539,0.038199894
2025-01-18 13:00:00,0,8,1.9347086,0.047213607
2025-07-14 18:00:00,0,8,1.3449531,-0.031836875
2025-01-18 14:00:00,0,8,1.2175738,0.03053099
2025-01-18 15:00:00,0,8,1.1272489,-0.017777879
2025-07-15 08:00:00,0,8,1.1864835,-0.00566347
2025-07-15 09:00:00,0,8,0.8581344,-0.011149129
2025-07-15 10:00:00,0,8,1.1900395,-0.024800275
2025-07-15 11:00:00,0,8,0.69179976,-0.017625222
2025-07-15 12:00:00,0,8,1.6156795,-0.03183899
2025-07-15 13:00:00,0,8,1.213792,-0.010650986
2025-07-15 14:00:00,0,8,1.4049958,0.00013244897
2025-07-15 15:00:00,0,8,1.6398381,-0.0052860416
2025-07-15 16:00:00,0,8,1.4026041,-0.03307602
2025-07-15 17:00:00,0,8,1.1072863,-0.01852854
2025-07-15 18:00:00,0,8,1.6908829,-0.018816786
2025-07-15 19:00:00,0,8,1.2914906,-0.021900479
2025-07-16 07:00:00,0,8,1.5816269,-0.0099699665
2025-01-18 16:00:00,0,8,1.6685137,0.009199765
2025-07-16 09:00:00,0,8,1.952012,-0.028826175
2025-07-16 10:00:00,0,8,1.812358,-0.033400655
2025-07-16 11:00:00,0,8,1.112315,-0.017526805
2025-07-16 12:00:00,0,8,1.1977,-0.036655232
2025-07-16 13:00:00,0,8,1.0251956,-0.0392337
2025-07-16 14:00:00,0,8,1.2057852,-0.024010254
2025-07-16 15:00:00,0,8,1.5657451,-0.035555184
2025-07-16 16:00:00,0,8,1.6294318,-0.02800582
2025-07-16 17:00:00,0,8,0.88426864,-0.0034480467
2025-07-16 18:00:00,0,8,0.9979726,-0.010277465
2025-07-16 19:00:00,0,8,1.3317444,-0.022922937
2025-07-17 07:00:00,0,8,1.486277,-0.01573409
2025-07-17 08:00:00,0,8,1.7692465,-0.01916659
2025-07-17 09:00:00,0,8,1.6248825,-0.02803493
2025-07-17 10:00:00,0,8,1.1778044,-0.030514877
2025-07-17 11:00:00,0,8,1.8401456,-0.0030574533
2025-07-17 12:00:00,0,8,1.9306799,0.017372772
2025-01-19 09:00:00,0,8,1.1505792,0.011258071
2025-07-17 14:00:00,0,8,1.8018596,-0.015154339
2025-07-17 15:00:00,0,8,1.9149708,-0.04114582
2025-07-17 16:00:00,0,8,1.1562889,-0.027405346
2025-01-19 11:00:00,0,8,0.87486,0.027059354
2025-01-19 12:00:00,0,8,1.0417575,0.019966854
2025-07-17 19:00:00,0,8,1.5502899,-0.021722319
2025-07-18 07:00:00,0,8,1.9510834,-0.016315414
2025-07-18 08:00:00,0,8,1.0982968,-0.0021371427
2025-07-18 09:00:00,0,8,0.944496,0.0030376147
2025-07-18 10:00:00,0,8,1.7865477,-5.5965967e-05
2025-07-18 11:00:00,0,8,1.616538,0.05608646
2025-01-19 13:00:00,0,8,1.0104175,0.03570177
2025-07-18 13:00:00,0,8,1.9149178,0.048021484
2025-01-19 14:00:00,0,8,1.1150378,0.038666483
2025-07-18 15:00:00,0,8,1.685738,0.066076666
2025-01-19 15:00:00,0,8,1.6652573,0.02063397
2025-01-20 09:00:00,0,8,1.6292584,-0.009914263
2025-01-20 10:00:00,0,8,0.6902648,-0.011490116
2025-07-18 19:00:00,0,8,1.8779005,-0.02414677
2025-07-19 07:00:00,0,8,1.5472987,-0.02082982
2025-07-19 08:00:00,0,8,1.4460526,-0.009439147
2025-01-20 11:00:00,0,8,1.7066323,-0.044546876
2025-07-19 10:00:00,0,8,1.7106553,0.008197432
2025-07-19 11:00:00,0,8,1.498232,-0.024361037
2025-07-19 12:00:00,0,8,1.541674,-0.021774296
2025-01-20 12:00:00,0,8,1.3649286,-0.03896478
2025-07-19 14:00:00,0,8,1.3633124,0.0057950215
2025-01-21 09:00:00,0,8,1.5397093,-0.005792928
2025-01-21 10:00:00,0,8,1.4067111,-0.0014474364
2025-01-21 11:00:00,0,8,1.6697088,-0.019589713
2025-07-19 18:00:00,0,8,1.6067237,0.022772102
2025-07-19 19:00:00,0,8,1.6812303,-0.004639283
2025-07-20 07:00:00,0,8,1.7079833,-0.01300108
2025-01-21 12:00:00,0,8,1.5093936,-0.024418239
2025-01-21 13:00:00,0,8,1.4765654,-0.011205405
2025-01-21 14:00:00,0,8,1.9415625,0.01603163
2025-01-21 15:00:00,0,8,1.7542725,0.0002515167
2025-01-21 16:00:00,0,8,1.3156421,-0.004696114
2025-01-22 09:00:00,0,8,1.339428,-0.0028410382
2025-01-22 10:00:00,0,8,1.1430061,0.008090723
2025-01-22 12:00:00,0,8,1.1818173,-0.004636269
2025-01-22 14:00:00,0,8,1.7769328,-0.02824385
2025-01-22 15:00:00,0,8,1.2624177,-0.025453066
2025-01-22 16:00:00,0,8,0.9541778,-0.020133644
2025-01-22 17:00:00,0,8,1.9056365,-0.013488259
2025-01-23 09:00:00,0,8,1.2547193,-0.0071219243
2025-01-23 11:00:00,0,8,1.79209,-0.034045994
2025-01-24 11:00:00,0,8,1.9819124,-0.006744735
2025-01-24 15:00:00,0,8,1.9144301,-0.04650568
2025-01-24 16:00:00,0,8,0.9669239,0.0018926654
2025-01-25 11:00:00,0,8,1.6186424,0.05580914
2025-01-25 12:00:00,0,8,1.5617582,0.044411674
2025-01-25 13:00:00,0,8,1.6336776,-0.014151445
2025-01-25 15:00:00,0,8,1.2577653,-0.007673783
2025-07-21 16:00:00,0,8,1.5595493,0.012656946
2025-01-26 11:00:00,0,8,1.0914143,0.018504974
2025-01-26 12:00:00,0,8,1.8040974,-0.014983695
2025-07-21 19:00:00,0,8,1.3924822,-0.03051871
2025-07-22 07:00:00,0,8,1.4053997,-0.009771331
2025-01-26 13:00:00,0,8,1.0786961,-0.035676587
2025-07-22 09:00:00,0,8,1.8522118,0.011559049
2025-07-22 10:00:00,0,8,1.3745271,0.029657833
2025-07-22 11:00:00,0,8,1.4545913,0.024137452
2025-01-26 14:00:00,0,8,0.7827241,-0.014829434
2025-01-26 15:00:00,0,8,0.93573576,-0.025835956
2025-07-22 14:00:00,0,8,1.6908915,0.07881426
2025-07-22 15:00:00,0,8,1.2840699,0.0066597573
2025-07-22 16:00:00,0,8,1.0875189,0.006225135
2025-01-26 16:00:00,0,8,1.2145927,-0.029967254
2025-07-22 18:00:00,0,8,1.5153444,0.013717236
2025-07-22 19:00:00,0,8,1.324682,-0.012624884
2025-07-23 07:00:00,0,8,1.7980192,-0.0046199327
2025-01-27 09:00:00,0,8,1.5307997,-0.0038794747
2025-01-27 10:00:00,0,8,1.5809109,-0.019502303
2025-01-27 11:00:00,0,8,1.5576035,-0.028505584
2025-01-27 12:00:00,0,8,1.2173306,-0.052283615
2025-01-27 14:00:00,0,8,1.1288115,-0.046589397
2025-01-28 09:00:00,0,8,1.3131996,-0.008597047
2025-01-28 16:00:00,0,8,1.7383639,-0.020132832
2025-01-29 09:00:00,0,8,1.2839564,-0.016113874
2025-07-23 16:00:00,0,8,1.867875,-0.0048924014
2025-01-29 10:00:00,0,8,1.837199,-0.036143657
2025-01-29 11:00:00,0,8,1.9592195,-0.035385575
2025-07-23 19:00:00,0,8,1.5572828,-0.023151137
2025-07-24 07:00:00,0,8,1.1791189,-0.010377957
2025-01-29 12:00:00,0,8,1.4989959,-0.03483264
2025-01-29 13:00:00,0,8,1.8291632,0.0047930647
2025-01-29 15:00:00,0,8,1.8409667,-0.049744226
2025-01-30 09:00:00,0,8,1.2837703,-0.00693045
2025-01-30 10:00:00,0,8,1.7812626,-0.007494157
2025-07-24 13:00:00,0,8,1.0413066,0.03317355
2025-07-24 14:00:00,0,8,1.3215871,0.015383527
2025-07-24 15:00:00,0,8,1.4110312,0.0063555688
2025-07-24 16:00:00,0,8,1.4585568,0.024224032
2025-07-24 17:00:00,0,8,1.4443644,0.027296035
2025-07-24 18:00:00,0,8,1.0785275,0.011711735
2025-07-24 19:00:00,0,8,1.6358263,-0.022303995
2025-07-25 07:00:00,0,8,1.5680205,-0.013010403
2025-01-30 11:00:00,0,8,1.6593343,-0.03520049
2025-01-30 12:00:00,0,8,1.5187092,-0.037374657
2025-01-30 13:00:00,0,8,1.3984164,-0.022032049
2025-01-30 14:00:00,0,8,1.3023709,-0.043722346
2025-01-30 15:00:00,0,8,1.0495415,-0.014585517
2025-01-31 09:00:00,0,8,0.9234564,0.006361972
2025-07-25 14:00:00,0,8,1.9783348,-0.0041597188
2025-07-25 15:00:00,0,8,1.4627227,-0.032726564
2025-07-25 16:00:00,0,8,1.8127313,-0.019750249
2025-07-25 17:00:00,0,8,1.2188205,0.015662555
2025-07-25 18:00:00,0,8,1.4556189,0.006936403
2025-07-25 19:00:00,0,8,1.3075216,-0.020471614
2025-01-31 10:00:00,0,8,0.6858665,0.0022071851
2025-01-31 11:00:00,0,8,1.5127634,0.0037172958
2025-01-31 12:00:00,0,8,1.5499724,0.008642911
2025-01-31 13:00:00,0,8,1.0908833,0.00862778
2025-01-31 14:00:00,0,8,1.2121892,-0.0054937564
2025-01-31 15:00:00,0,8,0.7358374,-0.015502775
2025-01-31 16:00:00,0,8,1.0757425,-0.016219318
2025-01-31 17:00:00,0,8,1.8147388,0.0043796618
2025-07-26 15:00:00,0,8,1.8595489,-0.0068394393
2025-07-26 16:00:00,0,8,1.1220542,-0.008840818
2025-07-26 17:00:00,0,8,1.3875064,-0.009607129
2025-07-26 18:00:00,0,8,0.9237751,-0.016174842
2025-07-26 19:00:00,0,8,1.3002071,-0.024914745
2025-07-27 07:00:00,0,8,1.9077222,-0.018438973
2025-01-31 18:00:00,0,1,0.32627693,0.0047159935
2025-02-01 09:00:00,0,8,0.9342946,-0.00512975
2025-02-01 10:00:00,0,8,0.9588478,-0.01566855
2025-02-01 11:00:00,0,8,1.0127386,-0.026477668
2025-02-01 12:00:00,0,8,1.2569203,-0.035784487
2025-07-27 13:00:00,0,8,1.8650107,0.006580539
2025-07-27 14:00:00,0,8,1.7022746,-0.032313406
2025-02-01 13:00:00,0,8,1.1280181,-0.02598329
2025-07-27 16:00:00,0,8,1.8044043,0.016454224
2025-07-27 17:00:00,0,8,1.4099538,0.034351926
2025-07-27 18:00:00,0,8,1.0619067,0.017984835
2025-02-01 14:00:00,0,8,0.8492308,0.0016596583
2025-07-28 07:00:00,0,8,1.6642326,-0.013209931
2025-02-01 15:00:00,0,8,0.65171045,0.009199763
2025-07-28 09:00:00,0,8,1.9361899,0.002760958
2025-02-01 18:00:00,0,1,1.334903,0.021411194
2025-02-02 10:00:00,0,8,1.903581,0.05462881
2025-07-28 12:00:00,0,8,1.1605394,0.050261356
2025-07-28 13:00:00,0,8,0.8378883,0.034799334
2025-07-28 14:00:00,0,8,1.6850864,0.033713877
2025-02-02 11:00:00,0,8,1.7412444,0.022475567
2025-02-02 14:00:00,0,8,1.4240887,0.02260618
2025-02-02 15:00:00,0,8,1.3856077,0.021338804
2025-07-28 18:00:00,0,8,1.0798826,0.0036573932
2025-07-28 19:00:00,0,8,1.390812,-0.020568617
2025-07-29 07:00:00,0,8,1.4463153,-0.014043938
2025-02-02 16:00:00,0,8,1.5744454,0.043048568
2025-02-02 18:00:00,0,2,0.9913015,0.007850817
2025-02-03 10:00:00,0,8,1.9754152,-0.00055407546
2025-02-03 11:00:00,0,8,0.99095064,0.018330788
2025-02-03 12:00:00,0,8,1.63721,0.046429433
2025-07-29 13:00:00,0,8,1.7744334,0.031853803
2025-07-29 14:00:00,0,8,1.6704669,0.001506798
2025-02-03 13:00:00,0,8,1.5946476,0.027040623
2025-07-29 16:00:00,0,8,1.7026751,0.0015443936
2025-07-29 17:00:00,0,8,1.5330569,0.030402258
2025-07-29 18:00:00,0,8,1.3238947,-0.0028793998
2025-07-29 19:00:00,0,8,1.4226716,-0.013686796
2025-07-30 07:00:00,0,8,1.9286789,-0.01095068
2025-02-03 14:00:00,0,8,1.0181851,0.020187821
2025-02-03 15:00:00,0,8,1.2081366,-0.0091916695
2025-02-04 10:00:00,0,8,1.7625067,0.020658873
2025-02-04 12:00:00,0,8,1.8493664,0.02057328
2025-07-30 12:00:00,0,8,1.8538003,0.013182364
2025-02-04 13:00:00,0,8,1.6672004,0.042412065
2025-07-30 14:00:00,0,8,1.8946582,0.03571939
2025-07-30 15:00:00,0,8,1.5944432,-0.018903017
2025-07-30 16:00:00,0,8,1.908445,-0.039245818
2025-07-30 17:00:00,0,8,0.988607,-0.017976858
2025-07-30 18:00:00,0,8,1.9630808,-0.031928983
2025-02-04 14:00:00,0,8,1.3304536,0.01151672
2025-07-31 07:00:00,0,8,1.586821,-0.012793537
2025-02-04 15:00:00,0,8,1.3006632,-0.0055115297
2025-02-04 16:00:00,0,8,0.96387994,0.00023395568
2025-02-05 10:00:00,0,8,1.7654595,0.018890517
2025-02-05 11:00:00,0,8,0.8752097,0.024055505
2025-02-05 12:00:00,0,8,0.7287972,0.029142044
2025-07-31 13:00:00,0,8,1.2712467,0.021713667
2025-02-05 13:00:00,0,8,1.2300773,-0.009767592
2025-02-05 14:00:00,0,8,1.4515072,-0.014667101
2025-02-05 15:00:00,0,8,1.9844724,-0.024347302
2025-07-31 17:00:00,0,8,1.3981125,0.035652556
2025-07-31 18:00:00,0,8,1.8482902,0.016957944
2025-07-31 19:00:00,0,8,1.6424353,-0.027597675
2025-08-01 07:00:00,0,8,1.3855369,-0.006800721
2025-08-01 08:00:00,0,8,1.8515528,-0.010059735
2025-08-01 09:00:00,0,8,1.881346,0.0075436514
2025-02-05 16:00:00,0,8,1.7137341,-0.016566698
2025-08-01 11:00:00,0,8,1.6191502,0.03627403
2025-08-01 12:00:00,0,8,1.545458,0.022517323
2025-08-01 13:00:00,0,8,1.2595577,0.039006233
2025-08-01 14:00:00,0,8,1.1817722,0.021079272
2025-08-01 15:00:00,0,8,1.2669464,0.018641997
2025-08-01 16:00:00,0,8,0.86607206,0.02119407
2025-08-01 17:00:00,0,8,0.9851654,0.012506679
2025-08-01 18:00:00,0,8,1.2968563,0.010201031
2025-08-01 19:00:00,0,8,1.3143709,-0.012579209
2025-08-02 07:00:00,0,8,1.404524,-0.009049382
2025-08-02 08:00:00,0,8,1.5985535,-0.02023232
2025-02-06 10:00:00,0,8,1.9137393,0.03663324
2025-02-06 11:00:00,0,8,1.2225755,0.03213189
2025-02-06 12:00:00,0,8,1.8877013,0.029171856
2025-08-02 12:00:00,0,8,0.8724612,0.030020867
2025-08-02 13:00:00,0,8,0.98147017,0.012611084
2025-08-02 14:00:00,0,8,1.2823321,-0.017482754
2025-08-02 15:00:00,0,8,1.5027002,0.012934387
2025-08-02 16:00:00,0,8,1.5843176,-0.010102741
2025-08-02 17:00:00,0,8,1.0607249,-0.007065017
2025-08-02 18:00:00,0,8,1.0949769,-0.0386277
2025-08-02 19:00:00,0,8,1.1812513,-0.03208851
2025-08-03 07:00:00,0,8,1.7889651,-0.014445125
2025-08-03 08:00:00,0,8,1.2044108,-0.0102019925
2025-08-03 09:00:00,0,8,1.346224,-0.022067348
2025-08-03 10:00:00,0,8,0.95841837,-0.015340251
2025-08-03 11:00:00,0,8,1.321427,0.014913948
2025-08-03 12:00:00,0,8,1.2403393,0.016977137
2025-08-03 13:00:00,0,8,1.2409446,0.008880669
2025-08-03 14:00:00,0,8,1.4695824,-0.005466381
2025-08-03 15:00:00,0,8,1.3472992,-0.017458769
2025-08-03 16:00:00,0,8,1.6706047,-0.04766895
2025-08-03 17:00:00,0,8,1.8619747,-0.054490693
2025-08-03 18:00:00,0,8,1.6612543,-0.053013634
2025-08-03 19:00:00,0,8,1.3384854,-0.032198533
2025-08-04 07:00:00,0,8,1.643872,-0.014703046
2025-08-04 08:00:00,0,8,1.5315268,-0.019548241
2025-08-04 09:00:00,0,8,1.5113579,-0.018524345
2025-08-04 10:00:00,0,8,1.6061574,-0.0063572023
2025-08-04 11:00:00,0,8,1.7752185,-0.01006135
2025-08-04 12:00:00,0,8,1.4789859,0.07627638
2025-02-06 13:00:00,0,8,0.73045623,0.015151776
2025-08-04 14:00:00,0,8,1.0514337,0.0013863165
2025-08-04 15:00:00,0,8,1.546013,0.014715112
2025-08-04 16:00:00,0,8,1.2869617,-0.03050398
2025-08-04 17:00:00,0,8,1.8515047,-0.004570839
2025-08-04 18:00:00,0,8,1.0015049,0.0049991356
2025-08-04 19:00:00,0,8,1.2118621,-0.009237817
2025-02-06 14:00:00,0,8,1.5082272,-0.026143111
2025-08-05 08:00:00,0,8,1.934926,-0.000262714
2025-02-06 16:00:00,0,8,1.6869556,-0.017362826
2025-02-07 12:00:00,0,8,1.3304127,-0.004181361
2025-08-05 11:00:00,0,8,1.8971372,0.042721152
2025-08-05 12:00:00,0,8,1.5173208,0.025743967
2025-08-05 13:00:00,0,8,1.8408364,0.0017182613
2025-02-07 13:00:00,0,8,1.2694691,-0.015443377
2025-08-05 15:00:00,0,8,1.6993722,0.0061774123
2025-02-07 17:00:00,0,8,1.5794369,0.0060954
2025-02-08 10:00:00,0,8,1.2989839,0.0039446633
2025-02-08 11:00:00,0,8,0.9256181,-0.0028202794
2025-08-05 19:00:00,0,8,1.9752079,-0.026494876
2025-08-06 07:00:00,0,8,1.2326701,-0.010913806
2025-08-06 08:00:00,0,8,1.8370608,-0.037137993
2025-02-08 12:00:00,0,8,0.800413,0.012540836
2025-08-06 10:00:00,0,8,1.5569272,-0.0458462
2025-08-06 11:00:00,0,8,1.6408043,-0.036196426
2025-08-06 12:00:00,0,8,1.6304572,-0.030753722
2025-08-06 13:00:00,0,8,1.6800829,-0.021894211
2025-02-08 13:00:00,0,8,1.6211704,-0.0027311314
