datetime_kst,actual_kwh,pred_kwh,sigma_kwh2,cap_kw,n_sites,sigma_kwh,residual_kwh,abs_err_kwh,nmae_pct
2025-02-28 11:00:00,10150.698867179453,11564.683732762933,13305677.853636207,77281,8,3647.6948684938284,-1413.9848655834794,1413.9848655834794,1.8296668852414946
2025-02-28 12:00:00,15150.665819436312,19330.223874777555,29728757.02387525,77281,8,5452.408369140673,-4179.558055341244,4179.558055341244,5.4082608342817045
2025-02-28 13:00:00,25656.566433399916,17829.75417803228,22570235.647697028,77281,8,4750.814208922196,7826.812255367637,7826.812255367637,10.12773159685775
2025-02-28 14:00:00,51582.73392108083,46166.4268682003,22518854.172401045,77281,8,4745.403478356824,5416.307052880526,5416.307052880526,7.008588207813727
2025-02-28 15:00:00,52329.77847057581,47489.95840984583,9217316.49569846,77281,8,3036.003375442534,4839.8200607299805,4839.8200607299805,6.262626079799667
2025-02-28 16:00:00,39408.99926877022,38830.38255101442,11377899.942060072,77281,8,3373.1142794248867,578.6167177557945,578.6167177557945,0.7487179484683099
2025-02-28 17:00:00,25958.464950859547,25440.109851658344,11552754.575842774,77281,8,3398.934329439563,518.3550992012024,518.3550992012024,0.6707406726119
2025-02-28 18:00:00,9918.920755848289,7005.138876855373,2307255.1088983743,77281,8,1518.965144069598,2913.781878992915,2913.781878992915,3.7703728975982647
2025-03-01 08:00:00,2.460000030696392,2.2474676556885242,1.5878055223069028,77,1,1.2600815538316965,0.2125323750078678,0.2125323750078678,0.27601607143878937
2025-03-01 09:00:00,4920.924097338691,2396.2548155151308,2842241.738037961,77281,8,1685.894936832649,2524.6692818235606,2524.6692818235606,3.2668693234088075
2025-03-01 10:00:00,7185.167232334614,4624.493484493345,5263226.342803851,77281,8,2294.172256567464,2560.673747841269,2560.673747841269,3.3134583504888253
2025-03-01 11:00:00,9885.062151148915,9396.962854623795,10262018.0752246,77281,8,3203.438476890824,488.09929652512074,488.09929652512074,0.6315902958361315
2025-03-01 12:00:00,6576.363882824779,8680.325409457088,9724405.174140496,77281,8,3118.3978537288176,-2103.961526632309,2103.961526632309,2.722482274598296
2025-03-01 13:00:00,5586.871029574424,5201.895399320871,7695424.544945958,77281,8,2774.062822818899,384.9756302535534,384.9756302535534,0.49815042540023213
2025-03-01 14:00:00,3931.907949104905,3188.5354338660836,5949195.879417628,77281,8,2439.0973493113447,743.3725152388215,743.3725152388215,0.9619085095156915
2025-03-01 15:00:00,3905.9090494140983,3796.9613918587565,6213835.053638199,77281,8,2492.75651711879,108.94765755534172,108.94765755534172,0.1409759935240767
2025-03-01 16:00:00,3098.626987389289,2384.730467585847,3670245.5589671773,77281,8,1915.788495363509,713.8965198034421,713.8965198034421,0.9237671870232556
2025-03-01 17:00:00,4045.0099160503596,2646.6936742402613,3417898.1978180963,77281,8,1848.7558513276156,1398.3162418100983,1398.3162418100983,1.8093920133151722
2025-03-01 18:00:00,1017.6360229281709,447.09835328161716,1248310.6124794276,77281,8,1117.2782162377587,570.5376696465537,570.5376696465537,0.7382638289444413
2025-03-02 08:00:00,0.05999999976484105,1.4009541533887386,1.4377951349789742,77,1,1.1990809543058276,-1.3409541536238976,1.3409541536238976,1.7414989008102566
2025-03-02 09:00:00,2416.4918986121193,6173.808699328452,4085762.580484198,77281,8,2021.3269355757861,-3757.316800716333,3757.316800716333,4.861889469230902
2025-03-02 10:00:00,5158.3489905148745,7562.458772748709,11235395.2774266,77281,8,3351.9241157022934,-2404.1097822338343,2404.1097822338343,3.110867848803502
2025-03-02 11:00:00,9362.789029866457,9489.451965346932,18436484.24530038,77281,8,4293.772728650222,-126.66293548047543,126.66293548047543,0.16389919317875729
2025-03-02 12:00:00,11723.535598158836,11256.182920634747,24005700.223297197,77281,8,4899.5612276302045,467.3526775240898,467.3526775240898,0.6047446041382614
2025-03-02 13:00:00,11093.763774134219,11198.891892790794,20886676.648423772,77281,8,4570.194377531854,-105.12811865657568,105.12811865657568,0.136033589959467
2025-03-02 14:00:00,8246.177862919867,6822.955475181341,12833656.491086021,77281,8,3582.4093137281257,1423.2223877385259,1423.2223877385259,1.84162004598611
2025-03-02 15:00:00,5333.555033130571,8145.2615965902805,18137048.260067858,77281,8,4258.761352795887,-2811.7065634597093,2811.7065634597093,3.6382895711231855
2025-03-02 16:00:00,3454.3620889866725,3840.3974593281746,6998987.5237774225,77281,8,2645.55996412431,-386.03537034150213,386.03537034150213,0.49952170694155373
2025-03-02 17:00:00,2413.018042834243,2655.887986663729,3617417.4340925557,77281,8,1901.9509547021858,-242.86994382948615,242.86994382948615,0.31426863501958585
2025-03-02 18:00:00,206.3350035813055,1031.4749289490283,1541713.928473412,77281,8,1241.6577340287508,-825.1399253677228,825.1399253677228,1.0677138305246086
2025-03-03 08:00:00,0.2399999990593642,24.743251122534275,2640.4914934969092,5314,5,51.385712931678874,-24.50325112347491,24.50325112347491,0.4611074731553427
2025-03-03 09:00:00,755.0160092110746,4675.4926120862365,3280905.895431493,77281,8,1811.327108898747,-3920.476602875162,3920.476602875162,5.07301484566085
2025-03-03 10:00:00,4337.052884750068,7741.237982079387,6291052.384070252,77281,8,2508.1970385259315,-3404.1850973293185,3404.1850973293185,4.404944420141197
2025-03-03 11:00:00,8716.064100585878,7828.245283357799,7178858.852885586,77281,8,2679.3392567731294,887.8188172280788,887.8188172280788,1.148819007554352
2025-03-03 12:00:00,9935.085107728839,11086.102447912097,10533122.191492068,77281,8,3245.477190105034,-1151.017340183258,1151.017340183258,1.4893923994038094
2025-03-03 13:00:00,9827.2992182374,10435.482765063643,9743828.869516142,77281,8,3121.5106710559457,-608.1835468262434,608.1835468262434,0.7869768077874814
2025-03-03 14:00:00,14183.407391682267,13851.043355107307,15509925.112372622,77281,8,3938.2642258198753,332.36403657495975,332.36403657495975,0.43007212196394945
2025-03-03 15:00:00,16361.008075602353,15026.946586444974,17605742.516216654,77281,8,4195.91974616015,1334.0614891573787,1334.0614891573787,1.7262477053316838
2025-03-03 16:00:00,9207.394935324788,8461.008354187012,8024615.841622455,77281,8,2832.7752896448483,746.3865811377764,746.3865811377764,0.9658086478407065
2025-03-03 17:00:00,6473.662842333317,8020.882116694003,5752037.535586127,77281,8,2398.340579564572,-1547.2192743606865,1547.2192743606865,2.0020694276221667
2025-03-03 18:00:00,2516.3399749575183,1406.7668236754835,1499320.057830579,77281,8,1224.4672546991933,1109.5731512820348,1109.5731512820348,1.435764484520173
2025-03-04 08:00:00,19.499999800114892,50.00889739766717,5204.094831441072,8307,6,72.13941246947519,-30.508897597552277,30.508897597552277,0.36726733595223643
2025-03-04 09:00:00,2738.8170556882396,2929.1109122037888,2709132.787646673,77281,8,1645.9443452458145,-190.29385651554912,190.29385651554912,0.24623627607762466
2025-03-04 10:00:00,4820.301842823625,4671.931443922222,5085162.597007014,77281,8,2255.0305091078067,148.37039890140295,148.37039890140295,0.19198819748890794
2025-03-04 11:00:00,8118.123095619027,9633.71702593565,12905549.633362152,77281,8,3592.42948898961,-1515.5939303166233,1515.5939303166233,1.9611468929188587
2025-03-04 12:00:00,7995.7699081376195,10941.461115553975,16341614.95483166,77281,8,4042.476339427562,-2945.6912074163556,2945.6912074163556,3.8116629021575235
2025-03-04 13:00:00,8153.494869835675,5282.639685790986,7256398.250087837,77281,8,2693.77026676141,2870.855184044689,2870.855184044689,3.7148266508516823
2025-03-04 14:00:00,15354.928909905255,7081.48525088653,9587985.367910374,77281,8,3096.4472170392914,8273.443659018725,8273.443659018725,10.705663305364482
2025-03-04 15:00:00,37768.69160228525,23664.222469761968,38946073.91004588,77281,8,6240.678962264113,14104.469132523285,14104.469132523285,18.25088848814493
2025-03-04 16:00:00,31678.312590755522,24680.943785458803,33667227.01001591,77281,8,5802.346681301964,6997.368805296719,6997.368805296719,9.054449095245557
2025-03-04 17:00:00,18055.047648876905,14569.556401729584,19063785.92973209,77281,8,4366.209560904297,3485.4912471473217,3485.4912471473217,4.510152879941152
2025-03-04 18:00:00,2386.1659876238555,3076.5791090726852,1873331.039219385,77281,8,1368.6968397784021,-690.4131214488298,690.4131214488298,0.8933801599990033
2025-03-05 08:00:00,3058.6089805150405,1613.296532664448,1235880.7602811141,71788,7,1111.7017407025655,1445.3124478505924,1445.3124478505924,2.0133064688396285
2025-03-05 09:00:00,11677.09386444185,7043.2441855371,4951734.209322967,77281,8,2225.2492465615996,4633.849678904749,4633.849678904749,5.996104707372769
2025-03-05 10:00:00,19390.07228768058,16620.264772698283,21140796.30121333,77281,8,4597.9121676271,2769.807514982298,2769.807514982298,3.5840730774476235
2025-03-05 11:00:00,27578.979477077723,26989.380512684584,28823853.397384454,77281,8,5368.78509510154,589.5989643931389,589.5989643931389,0.7629287462547572
2025-03-05 12:00:00,36455.430999308825,32177.53999185562,23264704.158248715,77281,8,4823.349889677164,4277.891007453203,4277.891007453203,5.535501620648288
2025-03-05 13:00:00,27972.352768167853,19865.548067748547,26010651.93492494,77281,8,5100.063914788219,8106.804700419307,8106.804700419307,10.490035973161977
2025-03-05 14:00:00,16243.65329925716,9567.150817751884,10616852.23627303,77281,8,3258.3511530025476,6676.502481505275,6676.502481505275,8.639254773495782
2025-03-05 15:00:00,9080.2239491269,7409.288872927427,7501191.96365897,77281,8,2738.8304006745234,1670.935076199472,1670.935076199472,2.162155091418941
2025-03-05 16:00:00,4941.8519627302885,6624.210697390139,6181827.918764791,77281,8,2486.3282001306247,-1682.3587346598506,1682.3587346598506,2.176937066885587
2025-03-05 17:00:00,4220.057924197987,5324.416147541255,4922235.6273086155,77281,8,2218.611193361427,-1104.358223343268,1104.358223343268,1.4290164766802553
2025-03-05 18:00:00,720.0069988984615,700.8753157444298,1425773.8991629235,77281,8,1194.057745321776,19.131683154031634,19.131683154031634,0.024755998439502123
2025-03-06 08:00:00,2310.7230751924217,884.0897503048182,1266484.5166976182,71788,7,1125.3819425855465,1426.6333248876035,1426.6333248876035,1.9872866285278925
2025-03-06 09:00:00,11357.971858076751,6318.416612133384,3770382.3978401846,77281,8,1941.7472538515883,5039.5552459433675,5039.5552459433675,6.521079238031816
2025-03-06 10:00:00,21506.63198916614,19729.48607327044,17869550.077977154,77281,8,4227.23906089745,1777.1459158957005,1777.1459158957005,2.2995896997912815
2025-03-06 11:00:00,48331.98896816373,46442.92694577575,10348425.361807406,77281,8,3216.896852839302,1889.0620223879814,1889.0620223879814,2.4444068042442275
2025-03-06 12:00:00,42500.53621657193,44153.596577733755,19442467.477300167,77281,8,4409.361345739331,-1653.060361161828,1653.060361161828,2.139025583470488
2025-03-06 13:00:00,54098.86969009042,41312.07553130388,19927496.869081344,77281,8,4464.0224987203355,12786.794158786535,12786.794158786535,16.54584459153807
2025-03-06 14:00:00,44521.77680301666,44547.995390340686,13841892.743505409,77281,8,3720.4694251539563,-26.218587324023247,26.218587324023247,0.03392630442673263
2025-03-06 15:00:00,30290.14732711017,42096.39235831797,12710061.373386491,77281,8,3565.117301490442,-11806.2450312078,11806.2450312078,15.277034499046078
2025-03-06 16:00:00,30813.462638109922,26145.051477208734,21291415.13745598,77281,8,4614.262144423091,4668.411160901189,4668.411160901189,6.04082654326573
2025-03-06 17:00:00,26005.398724794388,24696.47212165594,9332118.255948944,77281,8,3054.85159311364,1308.9266031384468,1308.9266031384468,1.6937236877608297
2025-03-06 18:00:00,10954.887573592365,7682.9310820139945,1816037.3131148578,77281,8,1347.6042865451482,3271.9564915783703,3271.9564915783703,4.233843365870486
2025-03-07 08:00:00,3627.7510978654027,3154.100277043879,1860188.8520986212,71788,7,1363.887404479791,473.65082082152367,473.65082082152367,0.6597910804333923
2025-03-07 09:00:00,17908.34256260842,16307.812955543399,6546063.422986535,77281,8,2558.5275888656224,1600.529607065022,1600.529607065022,2.071051884764718
2025-03-07 10:00:00,34176.282466217875,32356.278632432222,18243725.23463849,77281,8,4271.267403785262,1820.0038337856531,1820.0038337856531,2.3550469504608547
2025-03-07 11:00:00,45525.38556137681,43524.27097725868,10018424.145545976,77281,8,3165.1894328058747,2001.1145841181278,2001.1145841181278,2.589400478925128
2025-03-07 12:00:00,50690.28227227926,49738.64696520567,9812338.493038,77281,8,3132.4652421117144,951.6353070735931,951.6353070735931,1.231396212618358
2025-03-07 13:00:00,51668.43638280034,48416.29280149937,13213219.50589655,77281,8,3634.999244277301,3252.143581300974,3252.143581300974,4.208205873760658
2025-03-07 14:00:00,40652.13334298134,52531.128290742636,9779439.231448907,77281,8,3127.2094959322612,-11878.994947761297,11878.994947761297,15.371171371697178
