site,unit,date,total_kwh,avg_kw,max_hour_kw,min_hour_kw
영흥태양광,1,2023-05-10,4946.227,206,699.22,1.075
영흥태양광,1,2023-05-11,5241.487,218,692.5,0.077
영흥태양광,1,2023-05-12,4062.03,169,595.08,2.458
영흥태양광,1,2023-05-13,4447.375,185,715.12,16.205
영흥태양광,1,2023-05-14,5390.899,225,717.73,2.496
영흥태양광,1,2023-05-15,4918.041,205,660.48,2.611
영흥태양광,1,2023-05-16,5175.781,216,691.43,2.803
영흥태양광,1,2023-05-17,4976.909,207,674.3,3.533
영흥태양광,1,2023-05-18,1912.934,80,470.28,3.686
영흥태양광,1,2023-05-19,5341.093,223,706.59,3.379
영흥태양광,1,2023-05-20,4783.257,199,698.57,18.086
영흥태양광,1,2023-05-21,2330.268,97,474.01,2.419
영흥태양광,1,2023-05-22,4353.215,181,700.14,6.182
영흥태양광,1,2023-05-23,5353.921,223,695.53,2.957
영흥태양광,1,2023-05-24,3613.516,151,505.49,0.269
영흥태양광,1,2023-05-25,5199.936,217,702.72,0.038
영흥태양광,1,2023-05-26,4747.045,198,664.51,2.458
영흥태양광,1,2023-05-27,633.1,26,109.7,3.917
영흥태양광,1,2023-05-28,290.496,12,51.53,1.26
영흥태양광,1,2023-05-29,2675.79,111,555.45,0.346
영흥태양광,1,2023-05-30,3013.247,126,435.26,4.531
영흥태양광,1,2023-05-31,4374.298,182,671.11,3.379
영흥태양광,1,2023-06-01,3358.502,140,496.39,5.952
영흥태양광,1,2023-06-02,3352.089,140,564.78,0.077
영흥태양광,1,2023-06-03,5412.21,226,706.63,5.722
영흥태양광,1,2023-06-04,4187.481,174,610.63,5.76
영흥태양광,1,2023-06-05,5067.953,211,691.62,6.413
영흥태양광,1,2023-06-06,4775.001,199,669.88,4.954
영흥태양광,1,2023-06-07,2496.268,104,414.6,9.293
영흥태양광,1,2023-06-08,1635.226,68,298.33,5.376
영흥태양광,1,2023-06-09,4906.29,204,654.56,5.338
영흥태양광,1,2023-06-10,3085.516,129,464.37,0.84
영흥태양광,1,2023-06-11,4446.836,185,669.08,6.374
영흥태양광,1,2023-06-12,3230.861,135,547.69,9.754
영흥태양광,1,2023-06-13,4970.42,207,697.8,0.115
영흥태양광,1,2023-06-14,5322.509,222,700.68,0.077
영흥태양광,1,2023-06-15,4947.34,206,678.02,0.691
영흥태양광,1,2023-06-16,5232.308,218,693.27,0.11
영흥태양광,1,2023-06-17,3929.01,164,670.88,3.149
영흥태양광,1,2023-06-18,5221.286,218,687.36,0.307
영흥태양광,1,2023-06-19,3569.049,149,581.29,6.374
영흥태양광,1,2023-06-20,989.338,41,141.23,1.421
영흥태양광,1,2023-06-21,1540.148,64,556.99,7.488
영흥태양광,1,2023-06-22,5322.817,222,682.02,13.363
영흥태양광,1,2023-06-23,4771.811,199,662.43,9.062
영흥태양광,1,2023-06-24,5029.17,210,651.76,0.038
영흥태양광,1,2023-06-25,4133.262,172,620.31,8.909
영흥태양광,1,2023-06-26,1056.845,44,188.08,0.07
영흥태양광,1,2023-06-27,4750.079,198,632.64,0.499
영흥태양광,1,2023-06-28,2404.724,100,421.36,0.499
영흥태양광,1,2023-06-29,389.184,16,148.22,1.69
영흥태양광,1,2023-06-30,4278.144,178,671.19,11.52
영흥태양광,1,2023-07-01,5003.289,208,675.95,8.179
영흥태양광,1,2023-07-02,3322.368,138,527.34,6.49
영흥태양광,1,2023-07-03,4743.168,198,636.82,14.63
영흥태양광,1,2023-07-04,805.862,34,157.86,1.037
영흥태양광,1,2023-07-05,4837.863,202,636.44,3.533
영흥태양광,1,2023-07-06,4574.554,191,651.76,3.763
영흥태양광,1,2023-07-07,4399.104,183,618.97,6.682
영흥태양광,1,2023-07-08,2979.686,124,620.92,5.299
영흥태양광,1,2023-07-09,1197.427,50,350.09,20.774
영흥태양광,1,2023-07-10,4252.147,177,633.6,5.95
영흥태양광,1,2023-07-11,1095.86,46,210.24,2.803
영흥태양광,1,2023-07-12,2967.127,124,438.18,8.179
영흥태양광,1,2023-07-13,366.643,15,65.7,0.115
영흥태양광,1,2023-07-14,173.875,7,30.37,0.307
영흥태양광,1,2023-07-15,714.239,30,131.67,8.832
영흥태양광,1,2023-07-16,1362.779,57,257.01,6.298
영흥태양광,1,2023-07-17,2578.867,107,400.28,0.73
영흥태양광,1,2023-07-18,1400.639,58,332.0,2.534
영흥태양광,1,2023-07-19,4897.959,204,658.79,6.528
영흥태양광,1,2023-07-20,4632.155,193,623.84,7.949
영흥태양광,1,2023-07-21,4702.888,196,630.6,8.602
영흥태양광,1,2023-07-22,2360.986,98,467.4,5.491
영흥태양광,1,2023-07-23,454.886,19,93.23,1.267
영흥태양광,1,2023-07-24,3379.355,141,580.57,4.147
영흥태양광,1,2023-07-25,2598.951,108,481.15,1.53
영흥태양광,1,2023-07-26,4853.839,202,664.89,4.762
영흥태양광,1,2023-07-27,4770.201,199,656.56,7.411
영흥태양광,1,2023-07-28,4872.116,203,641.08,6.451
영흥태양광,1,2023-07-29,4142.4,173,661.4,16.589
영흥태양광,1,2023-07-30,4235.981,176,626.53,13.171
영흥태양광,1,2023-07-31,4096.859,171,612.86,1.69
영흥태양광,1,2023-08-01,4765.592,199,644.65,2.688
영흥태양광,1,2023-08-02,4244.275,177,613.67,3.994
영흥태양광,1,2023-08-03,4832.216,201,650.72,4.685
영흥태양광,1,2023-08-04,4672.319,195,658.25,4.915
영흥태양광,1,2023-08-05,3050.151,127,663.43,0.077
영흥태양광,1,2023-08-06,4334.708,181,620.58,5.299
영흥태양광,1,2023-08-07,4745.779,198,632.52,6.758
영흥태양광,1,2023-08-08,4891.393,204,656.71,1.459
영흥태양광,1,2023-08-09,3090.855,129,583.98,0.998
영흥태양광,1,2023-08-10,669.12,28,135.47,0.077
영흥태양광,1,2023-08-11,937.614,39,183.32,0.73
영흥태양광,1,2023-08-12,2896.665,121,516.28,0.768
영흥태양광,1,2023-08-13,3546.204,148,508.87,2.074
영흥태양광,1,2023-08-14,4669.093,195,646.92,9.6
영흥태양광,1,2023-08-15,3651.34,152,451.69,4.8
영흥태양광,1,2023-08-16,4662.299,194,689.74,0.499
영흥태양광,1,2023-08-17,4862.823,203,677.49,0.73
영흥태양광,1,2023-08-18,4734.066,197,654.1,0.768
영흥태양광,1,2023-08-19,5019.803,209,676.8,0.038
영흥태양광,1,2023-08-20,2975.269,124,560.48,0.576
영흥태양광,1,2023-08-21,3829.671,160,633.37,7.25
영흥태양광,1,2023-08-22,2356.763,98,470.89,9.562
영흥태양광,1,2023-08-23,337.958,14,92.23,0.115
영흥태양광,1,2023-08-24,1685.721,70,291.18,1.728
영흥태양광,1,2023-08-25,4776.884,199,692.31,1.306
영흥태양광,1,2023-08-26,4268.467,178,666.89,3.878
영흥태양광,1,2023-08-27,2194.331,91,344.06,5.568
영흥태양광,1,2023-08-28,652.264,27,160.28,6.95
영흥태양광,1,2023-08-29,746.88,31,181.9,0.077
영흥태양광,1,2023-08-30,1397.26,58,239.53,0.307
영흥태양광,1,2023-08-31,3881.664,162,675.14,11.366
영흥태양광,1,2023-09-01,4961.24,207,685.67,1.152
영흥태양광,1,2023-09-02,4765.709,199,700.68,0.23
영흥태양광,1,2023-09-03,2162.766,90,586.36,5.837
영흥태양광,1,2023-09-04,1806.914,75,290.65,4.608
영흥태양광,1,2023-09-05,4343.962,181,630.83,14.592
영흥태양광,1,2023-09-06,4370.803,182,642.31,1.19
영흥태양광,1,2023-09-07,4880.986,203,685.97,0.307
영흥태양광,1,2023-09-08,4837.133,202,673.49,0.307
영흥태양광,1,2023-09-09,4121.357,172,667.31,0.691
영흥태양광,1,2023-09-10,3943.144,164,641.85,5.453
영흥태양광,1,2023-09-11,4345.268,181,657.4,1.69
영흥태양광,1,2023-09-12,3918.068,163,622.81,2.419
영흥태양광,1,2023-09-13,638.668,27,115.0,0.922
영흥태양광,1,2023-09-14,2852.276,119,588.63,8.371
영흥태양광,1,2023-09-15,1108.954,46,182.89,5.414
영흥태양광,1,2023-09-16,1359.706,57,229.4,2.074
영흥태양광,1,2023-09-17,3283.199,137,601.84,2.8
영흥태양광,1,2023-09-18,4177.075,174,668.73,6.413
영흥태양광,1,2023-09-19,2575.719,107,489.67,0.269
영흥태양광,1,2023-09-20,163.662,7,41.62,0.23
영흥태양광,1,2023-09-21,2139.186,89,370.98,4.608
영흥태양광,1,2023-09-22,4710.564,196,696.42,0.038
영흥태양광,1,2023-09-23,3317.646,138,447.13,0.307
영흥태양광,1,2023-09-24,3774.682,157,665.81,1.15
영흥태양광,1,2023-09-25,1679.885,70,339.8,8.179
영흥태양광,1,2023-09-26,494.707,21,117.08,0.115
영흥태양광,1,2023-09-27,2451.879,102,527.19,17.664
영흥태양광,1,2023-09-28,0.0,0,0.0,0.0
영흥태양광,1,2023-09-29,0.0,0,0.0,0.0
영흥태양광,1,2023-09-30,0.0,0,0.0,0.0
영흥태양광,1,2023-10-01,0.0,0,0.0,0.0
영흥태양광,1,2023-10-02,0.0,0,0.0,0.0
영흥태양광,1,2023-10-03,0.0,0,0.0,0.0
영흥태양광,1,2023-10-04,3035.29,126,599.88,7.296
영흥태양광,1,2023-10-05,4885.364,204,740.62,0.154
영흥태양광,1,2023-10-06,3564.941,149,673.15,29.261
영흥태양광,1,2023-10-07,0.0,0,0.0,0.0
영흥태양광,1,2023-10-08,0.0,0,0.0,0.0
영흥태양광,1,2023-10-09,0.0,0,0.0,0.0
영흥태양광,1,2023-10-10,3545.701,148,676.14,52.339
영흥태양광,1,2023-10-11,3982.043,166,668.23,23.962
영흥태양광,1,2023-10-12,4037.836,168,649.99,21.696
영흥태양광,1,2023-10-13,2679.783,112,386.88,16.589
영흥태양광,1,2023-10-14,2179.046,91,500.23,32.448
영흥태양광,1,2023-10-15,4131.455,172,643.27,22.886
영흥태양광,1,2023-10-16,4771.969,199,741.46,11.29
영흥태양광,1,2023-10-17,4514.687,188,715.66,8.64
영흥태양광,1,2023-10-18,3255.092,136,505.34,14.63
영흥태양광,1,2023-10-19,511.911,21,108.25,0.806
영흥태양광,1,2023-10-20,4211.098,175,634.13,6.029
영흥태양광,1,2023-10-21,4541.454,189,737.24,3.994
영흥태양광,1,2023-10-22,3450.778,144,650.26,3.072
영흥태양광,1,2023-10-23,4002.623,167,673.57,22.963
영흥태양광,1,2023-10-24,2137.613,89,589.01,3.341
영흥태양광,1,2023-10-25,3428.85,143,579.57,11.443
영흥태양광,1,2023-10-26,2274.855,95,541.21,0.038
영흥태양광,1,2023-10-27,3639.936,152,632.64,11.328
영흥태양광,1,2023-10-28,3589.133,150,634.9,7.91
영흥태양광,1,2023-10-29,4083.148,170,666.7,5.414
영흥태양광,1,2023-10-30,3548.659,148,593.66,2.688
영흥태양광,1,2023-10-31,1899.611,79,496.2,1.882
영흥태양광,1,2023-11-01,592.09,25,135.55,0.576
영흥태양광,1,2023-11-02,3776.026,157,655.21,7.219
영흥태양광,1,2023-11-03,883.314,37,195.64,2.112
영흥태양광,1,2023-11-04,1482.815,62,281.39,0.307
영흥태양광,1,2023-11-05,347.865,14,74.53,0.192
영흥태양광,1,2023-11-06,2138.536,89,495.82,0.73
영흥태양광,1,2023-11-07,4039.144,168,665.05,3.686
영흥태양광,1,2023-11-08,3369.639,140,650.3,2.035
영흥태양광,1,2023-11-09,1574.401,66,481.72,6.106
영흥태양광,1,2023-11-10,4296.038,179,754.29,2.112
영흥태양광,1,2023-11-11,2752.512,115,601.49,3.11
영흥태양광,1,2023-11-12,2688.501,112,596.69,3.034
영흥태양광,1,2023-11-13,4098.931,171,724.57,0.115
영흥태양광,1,2023-11-14,2883.533,120,633.63,0.038
영흥태양광,1,2023-11-15,1774.656,74,480.92,1.459
영흥태양광,1,2023-11-16,116.737,5,35.86,1.92
영흥태양광,1,2023-11-17,1013.568,42,268.99,0.115
영흥태양광,1,2023-11-18,2908.225,121,556.18,2.189
영흥태양광,1,2023-11-19,2429.415,101,506.91,0.538
영흥태양광,1,2023-11-20,3200.91,133,698.8,2.688
영흥태양광,1,2023-11-21,3606.988,150,661.17,4.301
영흥태양광,1,2023-11-22,1834.329,76,433.65,17.97
영흥태양광,1,2023-11-23,2019.993,84,358.42,0.384
영흥태양광,1,2023-11-24,2836.108,118,543.93,0.192
영흥태양광,1,2023-11-25,3747.072,156,710.82,1.459
영흥태양광,1,2023-11-26,1353.217,56,412.6,4.685
영흥태양광,1,2023-11-27,873.524,36,255.85,0.346
영흥태양광,1,2023-11-28,2191.95,91,512.75,10.522
영흥태양광,1,2023-11-29,958.195,40,322.21,12.48
영흥태양광,1,2023-11-30,3417.14,142,706.56,31.565
영흥태양광,1,2023-12-01,3549.312,148,710.7,36.288
영흥태양광,1,2023-12-02,2473.997,103,537.63,16.282
영흥태양광,1,2023-12-03,3403.659,142,677.41,1.26
영흥태양광,1,2023-12-04,3278.516,137,663.7,0.23
영흥태양광,1,2023-12-05,1459.392,61,322.21,0.307
영흥태양광,1,2023-12-06,483.493,20,137.7,15.59
영흥태양광,1,2023-12-07,2793.063,116,568.01,0.499
영흥태양광,1,2023-12-08,2625.369,109,541.24,0.576
영흥태양광,1,2023-12-09,686.477,29,160.09,14.822
영흥태양광,1,2023-12-10,2317.863,97,469.01,26.88
영흥태양광,1,2023-12-11,222.681,9,42.97,1.958
영흥태양광,1,2023-12-12,1478.552,62,399.59,1.037
영흥태양광,1,2023-12-13,1225.574,51,326.17,9.293
영흥태양광,1,2023-12-14,188.352,8,40.2,0.538
영흥태양광,1,2023-12-15,104.948,4,38.55,1.03
영흥태양광,1,2023-12-16,324.48,14,121.53,0.077
영흥태양광,1,2023-12-17,2066.802,86,472.81,0.23
영흥태양광,1,2023-12-18,1684.571,70,354.58,25.882
영흥태양광,1,2023-12-19,1074.086,45,345.86,1.114
영흥태양광,1,2023-12-20,1161.102,48,321.75,18.62
영흥태양광,1,2023-12-21,2088.845,87,520.62,8.218
영흥태양광,1,2023-12-22,3218.65,134,678.49,1.267
영흥태양광,1,2023-12-23,2715.609,113,648.3,14.131
영흥태양광,1,2023-12-24,2110.233,88,499.93,0.46
영흥태양광,1,2023-12-25,1270.464,53,345.94,0.23
영흥태양광,1,2023-12-26,2752.703,115,631.79,3.955
영흥태양광,1,2023-12-27,2319.666,97,450.54,1.805
영흥태양광,1,2023-12-28,1406.438,59,392.1,12.826
영흥태양광,1,2023-12-29,700.184,29,150.14,1.19
영흥태양광,1,2023-12-30,149.875,6,43.81,1.882
영흥태양광,1,2023-12-31,1368.383,57,327.66,5.299
영흥태양광,1,2024-01-01,1424.794,59,423.7,0.192
영흥태양광,1,2024-01-02,775.527,32,177.75,0.192
영흥태양광,1,2024-01-03,788.928,33,259.54,6.336
영흥태양광,1,2024-01-04,1817.357,76,376.39,12.941
영흥태양광,1,2024-01-05,0.0,0,0.0,0.0
영흥태양광,1,2024-01-06,0.0,0,0.0,0.0
영흥태양광,1,2024-01-07,0.0,0,0.0,0.0
영흥태양광,1,2024-01-08,0.0,0,0.0,0.0
영흥태양광,1,2024-01-09,30.528,1,16.32,0.192
영흥태양광,1,2024-01-10,0.0,0,0.0,0.0
영흥태양광,1,2024-01-11,0.0,0,0.0,0.0
영흥태양광,1,2024-01-12,0.0,0,0.0,0.0
영흥태양광,1,2024-01-13,0.0,0,0.0,0.0
영흥태양광,1,2024-01-14,0.0,0,0.0,0.0
영흥태양광,1,2024-01-15,2915.558,121,709.21,16.704
영흥태양광,1,2024-01-16,2768.795,115,539.86,10.714
영흥태양광,1,2024-01-17,260.43,11,69.08,0.922
영흥태양광,1,2024-01-18,2982.067,124,602.53,7.334
영흥태양광,1,2024-01-19,2435.404,101,527.11,5.952
영흥태양광,1,2024-01-20,496.32,21,136.58,0.461
영흥태양광,1,2024-01-21,572.201,24,109.78,0.269
영흥태양광,1,2024-01-22,1172.006,49,366.18,1.421
영흥태양광,1,2024-01-23,1011.533,42,206.51,0.384
영흥태양광,1,2024-01-24,3788.544,158,663.13,10.944
영흥태양광,1,2024-01-25,3806.322,159,682.48,11.059
영흥태양광,1,2024-01-26,1745.664,73,377.12,24.384
영흥태양광,1,2024-01-27,2989.516,125,544.32,19.968
영흥태양광,1,2024-01-28,2270.901,95,571.12,29.338
영흥태양광,1,2024-01-29,2519.654,105,499.35,31.987
영흥태양광,1,2024-01-30,3316.491,138,598.0,23.078
영흥태양광,1,2024-01-31,3348.672,140,592.97,21.043
영흥태양광,1,2024-02-01,2210.457,92,389.14,15.859
영흥태양광,1,2024-02-02,3483.724,145,641.35,31.104
영흥태양광,1,2024-02-03,1052.045,44,298.25,2.381
영흥태양광,1,2024-02-04,2789.185,116,564.4,6.835
영흥태양광,1,2024-02-05,616.935,26,145.42,0.499
영흥태양광,1,2024-02-06,853.556,36,157.63,1.843
영흥태양광,1,2024-02-07,3283.047,137,572.62,48.499
영흥태양광,1,2024-02-08,3803.057,158,666.47,30.835
영흥태양광,1,2024-02-09,3940.3,164,638.4,0.038
영흥태양광,1,2024-02-10,3327.206,139,596.81,0.03
영흥태양광,1,2024-02-11,2794.714,116,580.95,0.077
영흥태양광,1,2024-02-12,3992.716,166,658.86,0.03
영흥태양광,1,2024-02-13,3591.704,150,626.72,0.192
영흥태양광,1,2024-02-14,1959.015,82,536.02,0.154
영흥태양광,1,2024-02-15,0.0,0,0.0,0.0
영흥태양광,1,2024-02-16,3791.885,158,630.87,1.075
영흥태양광,1,2024-02-17,2560.896,107,532.72,0.23
영흥태양광,1,2024-02-18,254.975,11,47.27,0.461
영흥태양광,1,2024-02-19,217.612,9,52.53,0.038
영흥태양광,1,2024-02-20,483.84,20,119.73,3.456
영흥태양광,1,2024-02-21,272.065,11,59.98,1.843
영흥태양광,1,2024-02-22,202.062,8,42.2,0.538
영흥태양광,1,2024-02-23,3049.151,127,611.36,0.691
영흥태양광,1,2024-02-24,2547.342,106,422.86,1.459
영흥태양광,1,2024-02-25,3112.973,130,613.09,3.763
영흥태양광,1,2024-02-26,4102.656,171,676.53,2.573
영흥태양광,1,2024-02-27,2693.146,112,460.03,0.077
영흥태양광,1,2024-02-28,2155.967,90,529.45,1.536
영흥태양광,1,2024-02-29,1525.134,64,251.29,1.037
영흥태양광,1,2024-03-01,5037.811,210,777.83,2.918
영흥태양광,1,2024-03-02,4099.237,171,658.9,3.955
영흥태양광,1,2024-03-03,2600.487,108,481.84,5.453
영흥태양광,1,2024-03-04,3857.396,161,668.81,2.304
영흥태양광,1,2024-03-05,949.593,40,210.93,1.958
영흥태양광,1,2024-03-06,3877.171,162,633.29,9.37
영흥태양광,1,2024-03-07,2800.091,117,508.03,9.792
영흥태양광,1,2024-03-08,5004.174,209,756.25,5.03
영흥태양광,1,2024-03-09,5046.911,210,748.45,5.99
영흥태양광,1,2024-03-10,4787.29,199,720.42,8.794
영흥태양광,1,2024-03-11,1834.292,76,284.16,8.486
영흥태양광,1,2024-03-12,2151.245,90,485.87,6.067
영흥태양광,1,2024-03-13,4779.15,199,729.25,8.333
영흥태양광,1,2024-03-14,4893.814,204,725.45,15.514
영흥태양광,1,2024-03-15,4791.513,200,713.08,15.552
영흥태양광,1,2024-03-16,4082.995,170,705.75,1.728
영흥태양광,1,2024-03-17,3903.628,163,632.52,2.496
영흥태양광,1,2024-03-18,4830.912,201,722.15,14.054
영흥태양광,1,2024-03-19,3631.527,151,602.3,6.643
영흥태양광,1,2024-03-20,5141.453,214,750.79,15.091
영흥태양광,1,2024-03-21,5059.852,211,729.9,16.896
영흥태양광,1,2024-03-22,2331.918,97,480.65,11.213
영흥태양광,1,2024-03-23,3378.817,141,660.51,6.259
영흥태양광,1,2024-03-24,4177.576,174,669.19,19.392
영흥태양광,1,2024-03-25,868.531,36,145.49,0.806
영흥태양광,1,2024-03-26,4345.152,181,683.48,1.114
영흥태양광,1,2024-03-27,3776.792,157,569.62,13.094
영흥태양광,1,2024-03-28,1652.007,69,344.02,2.534
영흥태양광,1,2024-03-29,2090.88,87,572.69,1.075
영흥태양광,1,2024-03-30,3488.102,145,697.34,26.304
영흥태양광,1,2024-03-31,5038.195,210,725.49,20.16
영흥태양광,1,2024-04-01,4900.224,204,705.29,27.149
영흥태양광,1,2024-04-02,4560.845,190,629.76,0.96
영흥태양광,1,2024-04-03,1172.468,49,210.7,5.146
영흥태양광,1,2024-04-04,3544.165,148,644.23,21.35
영흥태양광,1,2024-04-05,3911.232,163,608.71,10.099
영흥태양광,1,2024-04-06,3256.282,136,487.37,3.341
영흥태양광,1,2024-04-07,4626.01,193,654.49,2.074
영흥태양광,1,2024-04-08,2761.615,115,371.21,0.461
영흥태양광,1,2024-04-09,4954.29,206,704.75,2.419
영흥태양광,1,2024-04-10,3216.422,134,478.61,5.222
영흥태양광,1,2024-04-11,2781.004,116,414.91,15.283
영흥태양광,1,2024-04-12,4538.495,189,675.26,2.803
영흥태양광,1,2024-04-13,4975.758,207,704.87,0.922
영흥태양광,1,2024-04-14,4755.8,198,639.78,0.653
영흥태양광,1,2024-04-15,519.053,22,99.41,0.077
영흥태양광,1,2024-04-16,2723.444,113,473.81,2.765
영흥태양광,1,2024-04-17,4609.342,192,657.29,0.07
영흥태양광,1,2024-04-18,5021.835,209,687.2,0.038
영흥태양광,1,2024-04-19,4388.39,183,602.49,7.411
영흥태양광,1,2024-04-20,847.335,35,206.82,1.613
영흥태양광,1,2024-04-21,1702.349,71,356.62,6.758
영흥태양광,1,2024-04-22,4323.149,180,679.56,0.115
영흥태양광,1,2024-04-23,3123.687,130,619.96,9.216
영흥태양광,1,2024-04-24,4306.023,179,707.78,0.077
영흥태양광,1,2024-04-25,3388.915,141,689.66,0.73
영흥태양광,1,2024-04-26,4603.009,192,677.76,0.922
영흥태양광,1,2024-04-27,5306.306,221,709.59,0.307
영흥태양광,1,2024-04-28,4753.574,198,681.6,0.922
영흥태양광,1,2024-04-29,3702.721,154,553.42,0.461
영흥태양광,1,2024-04-30,3274.137,136,492.94,0.998
영흥태양광,1,2024-05-01,4458.932,186,649.8,1.306
영흥태양광,1,2024-05-02,5144.756,214,701.41,0.96
영흥태양광,1,2024-05-03,4553.358,190,682.79,1.651
영흥태양광,1,2024-05-04,4858.178,202,670.46,1.075
영흥태양광,1,2024-05-05,304.32,13,74.72,0.499
영흥태양광,1,2024-05-06,659.52,27,148.49,1.45
영흥태양광,1,2024-05-07,939.381,39,173.33,1.498
영흥태양광,1,2024-05-08,4748.313,198,705.4,10.675
영흥태양광,1,2024-05-09,172.224,7,131.4,40.81
영흥태양광,1,2024-05-10,2929.689,122,660.59,2.803
영흥태양광,1,2024-05-11,1741.593,73,532.57,5.99
영흥태양광,1,2024-05-12,5261.991,219,695.42,2.189
영흥태양광,1,2024-05-13,5233.307,218,694.08,2.189
영흥태양광,1,2024-05-14,5235.265,218,696.42,1.613
영흥태양광,1,2024-05-15,1026.702,43,319.94,16.09
영흥태양광,1,2024-05-16,5359.182,223,709.74,3.994
영흥태양광,1,2024-05-17,4675.315,195,670.42,5.645
영흥태양광,1,2024-05-18,4963.467,207,653.6,3.725
영흥태양광,1,2024-05-19,4968.0,207,649.8,10.944
영흥태양광,1,2024-05-20,450.124,19,273.52,14.131
영흥태양광,1,2024-05-21,97.575,4,64.12,5.837
영흥태양광,1,2024-05-22,2726.936,114,478.96,9.178
영흥태양광,1,2024-05-23,5189.301,216,682.36,4.57
영흥태양광,1,2024-05-24,2385.061,99,449.47,4.032
영흥태양광,1,2024-05-25,2408.641,100,383.96,6.528
영흥태양광,1,2024-05-26,1081.768,45,273.56,0.192
영흥태양광,1,2024-05-27,5031.512,210,679.6,11.558
영흥태양광,1,2024-05-28,5096.37,212,666.93,2.803
영흥태양광,1,2024-05-29,4863.168,203,654.29,6.37
영흥태양광,1,2024-05-30,2113.305,88,377.2,3.802
영흥태양광,1,2024-05-31,4839.705,202,658.483,1.037
영흥태양광,1,2024-06-01,5135.5,214,660.74,2.189
영흥태양광,1,2024-06-02,4988.312,208,659.13,1.152
영흥태양광,1,2024-06-03,4927.874,205,645.65,0.614
영흥태양광,1,2024-06-04,4930.405,205,641.97,0.038
영흥태양광,1,2024-06-05,3912.192,163,511.14,1.536
영흥태양광,1,2024-06-06,4691.52,195,622.57,2.035
영흥태양광,1,2024-06-07,3462.067,144,454.65,0.883
영흥태양광,1,2024-06-08,3454.117,144,590.63,0.115
영흥태양광,1,2024-06-09,4315.164,180,605.95,1.882
영흥태양광,1,2024-06-10,4389.736,183,559.91,1.882
영흥태양광,1,2024-06-11,4061.875,169,612.97,0.038
영흥태양광,1,2024-06-12,4183.487,174,616.51,1.267
영흥태양광,1,2024-06-13,4703.423,196,627.84,1.382
영흥태양광,1,2024-06-14,4338.699,181,614.66,0.806
영흥태양광,1,2024-06-15,2768.641,115,490.02,1.344
영흥태양광,1,2024-06-16,4430.706,185,619.08,1.843
영흥태양광,1,2024-06-17,4630.962,193,602.72,2.496
영흥태양광,1,2024-06-18,4881.794,203,631.02,0.73
영흥태양광,1,2024-06-19,4600.513,192,603.03,5.146
영흥태양광,1,2024-06-20,4075.159,170,548.77,1.382
영흥태양광,1,2024-06-21,4003.583,167,526.5,1.498
영흥태양광,1,2024-06-22,528.922,22,98.95,4.723
영흥태양광,1,2024-06-23,3717.618,155,590.09,0.422
영흥태양광,1,2024-06-24,3755.635,156,569.31,2.957
영흥태양광,1,2024-06-25,4011.687,167,583.21,0.154
영흥태양광,1,2024-06-26,4803.418,200,628.41,0.73
영흥태양광,1,2024-06-27,3755.367,156,508.72,0.768
영흥태양광,1,2024-06-28,4787.942,199,620.16,3.341
영흥태양광,1,2024-06-29,3449.818,144,581.14,2.189
영흥태양광,1,2024-06-30,3930.357,164,609.86,1.805
영흥태양광,1,2024-07-01,4508.582,188,613.47,0.922
영흥태양광,1,2024-07-02,348.98,15,88.93,0.96
영흥태양광,1,2024-07-03,3119.118,130,529.69,7.718
영흥태양광,1,2024-07-04,3708.518,155,601.26,31.91
영흥태양광,1,2024-07-05,2260.032,94,362.34,1.382
영흥태양광,1,2024-07-06,2534.707,106,464.94,2.342
영흥태양광,1,2024-07-07,1300.261,54,231.59,0.269
영흥태양광,1,2024-07-08,446.899,19,106.4,0.115
영흥태양광,1,2024-07-09,862.234,36,141.46,16.166
영흥태양광,1,2024-07-10,4369.805,182,610.06,3.418
영흥태양광,1,2024-07-11,2978.495,124,435.99,7.104
영흥태양광,1,2024-07-12,3783.054,158,607.45,4.378
영흥태양광,1,2024-07-13,3683.828,153,526.27,8.256
영흥태양광,1,2024-07-14,3873.178,161,533.53,2.995
영흥태양광,1,2024-07-15,4161.1,173,647.53,2.15
영흥태양광,1,2024-07-16,1112.447,46,326.66,1.574
영흥태양광,1,2024-07-17,670.771,28,190.77,0.768
영흥태양광,1,2024-07-18,395.022,16,81.4,4.301
영흥태양광,1,2024-07-19,3299.02,137,571.81,1.19
영흥태양광,1,2024-07-20,2156.044,90,418.4,10.291
영흥태양광,1,2024-07-21,2632.703,110,467.4,0.691
영흥태양광,1,2024-07-22,860.428,36,255.43,4.224
영흥태양광,1,2024-07-23,1019.865,42,174.72,5.453
영흥태양광,1,2024-07-24,3907.583,163,572.58,3.917
영흥태양광,1,2024-07-25,3657.406,152,530.18,0.038
영흥태양광,1,2024-07-26,3236.851,135,596.65,1.229
영흥태양광,1,2024-07-27,2928.462,122,370.13,0.422
영흥태양광,1,2024-07-28,3799.988,158,582.25,4.032
영흥태양광,1,2024-07-29,1600.512,67,321.79,8.986
영흥태양광,1,2024-07-30,4106.342,171,625.65,1.306
영흥태양광,1,2024-07-31,3770.457,157,602.65,0.499
영흥태양광,1,2024-08-01,3515.405,146,572.69,1.728
영흥태양광,1,2024-08-02,3412.533,142,557.03,0.154
영흥태양광,1,2024-08-03,4460.084,186,595.27,0.768
영흥태양광,1,2024-08-04,4402.636,183,591.78,1.344
